,GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,center,type,CBSA_name
424,2200900,G22000900,2200900,22,Louisiana,00900,Imperial Calcasieu Regional Planning & Development District 2 (South) PUMA,POINT (281977.2339820303 -831630.7492679266),Metro,"Lake Charles, LA Metro Area"
425,2201502,G22001502,2201502,22,Louisiana,01502,Capital Region Planning Commission 4--East Baton Rouge Parish (North) PUMA,POINT (468445.3142295901 -757639.5699236831),Metro,"Baton Rouge, LA Metro Area"
426,2201500,G22001500,2201500,22,Louisiana,01500,Capital Region Planning Commission 2--East Baton Rouge Parish (South) PUMA,POINT (473271.4228855088 -783768.6735192267),Metro,"Baton Rouge, LA Metro Area"
427,2201501,G22001501,2201501,22,Louisiana,01501,Capital Region Planning Commission 3--Baton Rouge City PUMA,POINT (468227.1474040004 -776201.6723786164),Metro,"Baton Rouge, LA Metro Area"
428,2200400,G22000400,2200400,22,Louisiana,00400,North Delta Regional Planning & Development District 1--Ouachita Parish PUMA,POINT (359342.4205056116 -554424.2371154508),Metro,"Monroe, LA Metro Area"
429,2201000,G22001000,2201000,22,Louisiana,01000,Acadiana Regional Development District 1--St. Landry & Evangeline Parishes PUMA,POINT (365765.3111044258 -757465.6667021129),Micro,"Opelousas, LA Micro Area"
430,2202302,G22002302,2202302,22,Louisiana,02302,Regional Planning Commission 5--Jefferson Parish (West Bank) PUMA,POINT (563491.6797305653 -831255.2089424271),Metro,"New Orleans-Metairie, LA Metro Area"
431,2202301,G22002301,2202301,22,Louisiana,02301,Regional Planning Commission 4--Jefferson Parish (Central) PUMA,POINT (560803.8003452296 -820372.8437096195),Metro,"New Orleans-Metairie, LA Metro Area"
432,2201201,G22001201,2201201,22,Louisiana,01201,Acadiana Regional Development District 4--Lafayette Parish (South) PUMA,POINT (384035.6090004238 -814290.4842597854),Metro,"Lafayette, LA Metro Area"
433,2201200,G22001200,2201200,22,Louisiana,01200,Acadiana Regional Development District 3--Lafayette Parish (North) PUMA,POINT (375241.17470207 -802508.7839878208),Metro,"Lafayette, LA Metro Area"
434,2202100,G22002100,2202100,22,Louisiana,02100,South Central Planning & Development Commission 3--Terrebonne Parish PUMA,POINT (498426.8229828245 -888272.4805177181),Metro,"Houma-Thibodaux, LA Metro Area"
435,2801900,G28001900,2801900,28,Mississippi,01900,"South Region--Pearl River, Hancock, George & Stone Counties PUMA",POINT (642575.8065239431 -734936.7605836202),,
436,2800700,G28000700,2800700,28,Mississippi,00700,North Central Region PUMA,POINT (564851.7946412092 -435285.3555755511),Micro,"Greenwood, MS Micro Area"
437,2801600,G28001600,2801600,28,Mississippi,01600,Southwest Region PUMA,POINT (493797.624504235 -664678.6318033227),,
438,2800800,G28000800,2800800,28,Mississippi,00800,South Delta Region PUMA,POINT (480408.5046226988 -452408.1660247273),Micro,"Greenville, MS Micro Area"
439,2800400,G28000400,2800400,28,Mississippi,00400,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties PUMA",POINT (647944.3429794186 -359119.7887897647),Micro,"Tupelo, MS Micro Area"
440,2800500,G28000500,2800500,28,Mississippi,00500,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City PUMA",POINT (646852.4702786274 -331068.3905690478),Micro,"Tupelo, MS Micro Area"
441,2800200,G28000200,2800200,28,Mississippi,00200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA",POINT (645039.866375644 -282233.6079317627),,
442,2801700,G28001700,2801700,28,Mississippi,01700,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties PUMA",POINT (656148.4731126402 -643754.042672333),Micro,"Laurel, MS Micro Area"
443,2801500,G28001500,2801500,28,Mississippi,01500,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City PUMA",POINT (673679.2092619477 -558652.24313596),Micro,"Meridian, MS Micro Area"
444,2801400,G28001400,2801400,28,Mississippi,01400,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties PUMA",POINT (633858.3465569322 -542420.7978655528),,
445,2800600,G28000600,2800600,28,Mississippi,00600,"Golden Triangle Region--Starkville, Columbus & West Point Cities PUMA",POINT (659325.4963410153 -439352.7876004271),Micro,"Starkville, MS Micro Area"
446,2801800,G28001800,2801800,28,Mississippi,01800,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City PUMA",POINT (628382.4781581934 -682322.5970343399),Metro,"Hattiesburg, MS Metro Area"
447,2800300,G28000300,2800300,28,Mississippi,00300,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties PUMA",POINT (527676.9088235655 -339803.1760225017),,
448,2802100,G28002100,2802100,28,Mississippi,02100,South Region--Jackson County PUMA,POINT (704335.0625863433 -749730.9064014225),Metro,"Gulfport-Biloxi-Pascagoula, MS Metro Area"
449,2801100,G28001100,2801100,28,Mississippi,01100,Central Region--Jackson City (East & Central) PUMA,POINT (544627.366694874 -561313.8979739184),Metro,"Jackson, MS Metro Area"
450,2801000,G28001000,2801000,28,Mississippi,01000,Central Region--Jackson (West & South) & Clinton (South & East) Cities PUMA,POINT (536039.7894187872 -571987.003935287),Metro,"Jackson, MS Metro Area"
451,2801200,G28001200,2801200,28,Mississippi,01200,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City PUMA",POINT (507630.2430234482 -584473.3124483032),Metro,"Jackson, MS Metro Area"
452,2800100,G28000100,2800100,28,Mississippi,00100,North Delta Region--DeSoto County--Southaven City PUMA,POINT (544365.7573155152 -276708.1092289253),Metro,"Memphis, TN-MS-AR Metro Area"
453,2802000,G28002000,2802000,28,Mississippi,02000,South Region--Harrison County--Gulfport & Biloxi Cities PUMA,POINT (658672.3906755442 -756617.1848796858),Metro,"Gulfport-Biloxi-Pascagoula, MS Metro Area"
454,2800900,G28000900,2800900,28,Mississippi,00900,Central Region--Madison & Yazoo Counties PUMA,POINT (536776.6203339901 -518535.7406050756),Metro,"Jackson, MS Metro Area"
455,2801300,G28001300,2801300,28,Mississippi,01300,Central Region--Rankin & Simpson Counties PUMA,POINT (569185.5371932148 -583940.5538360589),Metro,"Jackson, MS Metro Area"
456,3501100,G35001100,3501100,35,New Mexico,01100,Central Southeast New Mexico PUMA,POINT (-853284.5527370663 -441312.6161279823),Micro,"Ruidoso, NM Micro Area"
457,3501200,G35001200,3501200,35,New Mexico,01200,Far Southeast New Mexico PUMA,POINT (-731457.6803377834 -513959.8573551419),Micro,"Carlsbad-Artesia, NM Micro Area"
458,3500900,G35000900,3500900,35,New Mexico,00900,Southwest New Mexico PUMA,POINT (-1072705.590219489 -395298.8445148088),,
459,3501001,G35001001,3501001,35,New Mexico,01001,Doña Ana County (Outer) PUMA,POINT (-1012531.33495923 -517985.9454614634),Metro,"Las Cruces, NM Metro Area"
460,3501002,G35001002,3501002,35,New Mexico,01002,"Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park PUMA",POINT (-998475.2532476572 -519167.5323511994),Metro,"Las Cruces, NM Metro Area"
461,3500802,G35000802,3500802,35,New Mexico,00802,Albuquerque City (Near Northeast Heights) PUMA,POINT (-951209.5083992959 -215061.1183792627),Metro,"Albuquerque, NM Metro Area"
462,3500801,G35000801,3500801,35,New Mexico,00801,Albuquerque City (Far Northeast Heights) PUMA,POINT (-947961.6831394034 -209441.6509677189),Metro,"Albuquerque, NM Metro Area"
463,3500804,G35000804,3500804,35,New Mexico,00804,Albuquerque City (Central) & Bernalillo County (North Valley) PUMA,POINT (-959901.0331627451 -211783.5037365409),Metro,"Albuquerque, NM Metro Area"
464,3500803,G35000803,3500803,35,New Mexico,00803,Albuquerque City (Southeast Heights) PUMA,POINT (-954380.969879742 -225399.1757824608),Metro,"Albuquerque, NM Metro Area"
465,3500806,G35000806,3500806,35,New Mexico,00806,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley) PUMA,POINT (-968955.8318242292 -222884.0145465233),Metro,"Albuquerque, NM Metro Area"
466,3500805,G35000805,3500805,35,New Mexico,00805,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA",POINT (-985971.9770447037 -211911.9520797071),Metro,"Albuquerque, NM Metro Area"
467,3500700,G35000700,3500700,35,New Mexico,00700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA",POINT (-969640.6567589737 -247308.0090115626),Metro,"Albuquerque, NM Metro Area"
468,4000701,G40000701,4000701,40,Oklahoma,00701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA",POINT (-108620.1959376518 -345066.8683558001),,
469,4000602,G40000602,4000602,40,Oklahoma,00602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA",POINT (-210172.4836256437 -323499.6249032459),Metro,"Lawton, OK Metro Area"
470,4000702,G40000702,4000702,40,Oklahoma,00702,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City PUMA",POINT (-32831.66014660476 -359524.8595896349),,
471,4000300,G40000300,4000300,40,Oklahoma,00300,Southeast Oklahoma PUMA,POINT (76497.75843186035 -325927.7097641908),,
472,4001002,G40001002,4001002,40,Oklahoma,01002,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities PUMA,POINT (-145481.6420741999 -210474.1294539802),Metro,"Oklahoma City, OK Metro Area"
473,4001003,G40001003,4001003,40,Oklahoma,01003,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities PUMA,POINT (-123252.8259363126 -204028.727613947),Metro,"Oklahoma City, OK Metro Area"
474,4001006,G40001006,4001006,40,Oklahoma,01006,Oklahoma County (Central)--Oklahoma City (Central) PUMA,POINT (-135249.6415894234 -217916.1294884138),Metro,"Oklahoma City, OK Metro Area"
475,4001004,G40001004,4001004,40,Oklahoma,01004,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA",POINT (-115921.773902452 -220007.2475724336),Metro,"Oklahoma City, OK Metro Area"
476,4001001,G40001001,4001001,40,Oklahoma,01001,Oklahoma County (Southwest)--Oklahoma City (West Central) PUMA,POINT (-144743.6428725974 -230117.473718494),Metro,"Oklahoma City, OK Metro Area"
477,4001005,G40001005,4001005,40,Oklahoma,01005,Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA,POINT (-123106.1021561982 -232861.2941782922),Metro,"Oklahoma City, OK Metro Area"
478,4000900,G40000900,4000900,40,Oklahoma,00900,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities PUMA",POINT (-119725.9437791602 -256444.0181978581),Metro,"Oklahoma City, OK Metro Area"
479,4000601,G40000601,4000601,40,Oklahoma,00601,Comanche County (Central)--Lawton City PUMA,POINT (-220775.3226393647 -323631.1174818615),Metro,"Lawton, OK Metro Area"
480,4000800,G40000800,4000800,40,Oklahoma,00800,Canadian County--Oklahoma City (West) PUMA,POINT (-178156.2989095277 -217418.7087306352),Metro,"Oklahoma City, OK Metro Area"
481,4001101,G40001101,4001101,40,Oklahoma,01101,"Grady, McClain & Pottawatomie (South) Counties PUMA",POINT (-140511.8983562155 -274782.609764143),Metro,"Oklahoma City, OK Metro Area"
482,4703202,G47003202,4703202,47,Tennessee,03202,Memphis City (Central Midtown) PUMA,POINT (548813.5549356092 -247737.1370670091),Metro,"Memphis, TN-MS-AR Metro Area"
483,4703203,G47003203,4703203,47,Tennessee,03203,Memphis (North) & Bartlett (Southwest) Cities PUMA,POINT (547439.3731657118 -238868.6432030704),Metro,"Memphis, TN-MS-AR Metro Area"
484,4703207,G47003207,4703207,47,Tennessee,03207,Memphis City (Southeast) PUMA,POINT (554388.1281351566 -254578.7663177098),Metro,"Memphis, TN-MS-AR Metro Area"
485,4703205,G47003205,4703205,47,Tennessee,03205,"Memphis (East), Lakeland Cities & Arlington Town (South) PUMA",POINT (566180.4104182802 -241621.2172430657),Metro,"Memphis, TN-MS-AR Metro Area"
486,4703206,G47003206,4703206,47,Tennessee,03206,Shelby County (Southeast)--Collierville Town & Germantown City PUMA,POINT (565860.2048694382 -255852.327591205),Metro,"Memphis, TN-MS-AR Metro Area"
487,4703204,G47003204,4703204,47,Tennessee,03204,Shelby County (North)--Bartlett (North & East) & Millington Cities PUMA,POINT (550358.2498921716 -227900.5746779387),Metro,"Memphis, TN-MS-AR Metro Area"
488,4703201,G47003201,4703201,47,Tennessee,03201,Memphis City (Central Riverside) PUMA,POINT (539964.9656348686 -248480.4155309459),Metro,"Memphis, TN-MS-AR Metro Area"
489,4703208,G47003208,4703208,47,Tennessee,03208,Memphis City (Southwest) PUMA,POINT (535407.9448045016 -258830.9844222727),Metro,"Memphis, TN-MS-AR Metro Area"
490,4805907,G48005907,4805907,48,Texas,05907,Bexar County (South)--San Antonio City (Far South) PUMA,POINT (-240800.9394338126 -911338.7227663364),T34,"San Antonio-New Braunfels, TX Metro Area"
491,4805908,G48005908,4805908,48,Texas,05908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA,POINT (-259888.196093324 -895790.2538008633),T34,"San Antonio-New Braunfels, TX Metro Area"
492,4805914,G48005914,4805914,48,Texas,05914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,POINT (-263900.396560343 -878122.1255810376),T34,"San Antonio-New Braunfels, TX Metro Area"
493,4805903,G48005903,4805903,48,Texas,05903,San Antonio City (Southeast)--Inside Loop I-410 PUMA,POINT (-237685.8761944187 -904468.6169132265),T34,"San Antonio-New Braunfels, TX Metro Area"
494,4805906,G48005906,4805906,48,Texas,05906,San Antonio City (Southwest)--Inside Loop I-410 PUMA,POINT (-248357.8881563591 -906139.7721882229),T34,"San Antonio-New Braunfels, TX Metro Area"
495,4805916,G48005916,4805916,48,Texas,05916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA",POINT (-224271.3291964658 -885053.4232864472),T34,"San Antonio-New Braunfels, TX Metro Area"
496,4805913,G48005913,4805913,48,Texas,05913,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA",POINT (-230256.8756396971 -890516.6785644749),T34,"San Antonio-New Braunfels, TX Metro Area"
497,4805902,G48005902,4805902,48,Texas,05902,San Antonio City (Northeast)--Inside Loop I-410 PUMA,POINT (-237205.4805392436 -893294.8431513293),T34,"San Antonio-New Braunfels, TX Metro Area"
498,4805905,G48005905,4805905,48,Texas,05905,San Antonio City (West)--Inside Loop I-410 PUMA,POINT (-252206.1515125875 -898495.7120800456),T34,"San Antonio-New Braunfels, TX Metro Area"
499,4805915,G48005915,4805915,48,Texas,05915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA,POINT (-242308.3980195902 -870272.9778811035),T34,"San Antonio-New Braunfels, TX Metro Area"
500,4805901,G48005901,4805901,48,Texas,05901,San Antonio City (Central) PUMA,POINT (-243499.7818333833 -898553.6804517596),T34,"San Antonio-New Braunfels, TX Metro Area"
501,4805909,G48005909,4805909,48,Texas,05909,San Antonio (Northwest) & Leon Valley Cities PUMA,POINT (-256444.8544721529 -889099.0006566232),T34,"San Antonio-New Braunfels, TX Metro Area"
502,4805910,G48005910,4805910,48,Texas,05910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410 PUMA,POINT (-252686.2507512243 -884882.9332646242),T34,"San Antonio-New Braunfels, TX Metro Area"
503,4805911,G48005911,4805911,48,Texas,05911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA",POINT (-245290.7616716646 -882343.7038333012),T34,"San Antonio-New Braunfels, TX Metro Area"
504,4805912,G48005912,4805912,48,Texas,05912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA,POINT (-235891.6833368522 -882685.3909510553),T34,"San Antonio-New Braunfels, TX Metro Area"
505,4805904,G48005904,4805904,48,Texas,05904,San Antonio City (Northwest)--Inside Loop I-410 PUMA,POINT (-245652.3070300664 -891998.6528228269),T34,"San Antonio-New Braunfels, TX Metro Area"
506,4800800,G48000800,4800800,48,Texas,00800,"Texoma COG--Grayson, Cooke & Fannin Counties PUMA",POINT (-61354.29934628334 -433950.4383105639),Metro,"Sherman-Denison, TX Metro Area"
507,4806801,G48006801,4806801,48,Texas,06801,Hidalgo County (Southeast)--Weslaco & Mercedes Cities PUMA,POINT (-200461.8093511419 -1262474.506437923),Metro,"McAllen-Edinburg-Mission, TX Metro Area"
508,4806803,G48006803,4806803,48,Texas,06803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA",POINT (-221568.8700132297 -1260522.145687873),Metro,"McAllen-Edinburg-Mission, TX Metro Area"
509,4806806,G48006806,4806806,48,Texas,06806,Hidalgo County (Southwest)--Mission City PUMA,POINT (-234372.4807332889 -1251838.259813497),Metro,"McAllen-Edinburg-Mission, TX Metro Area"
510,4806807,G48006807,4806807,48,Texas,06807,Hidalgo County (North & West) PUMA,POINT (-222822.272276474 -1221516.337447817),Metro,"McAllen-Edinburg-Mission, TX Metro Area"
511,4806805,G48006805,4806805,48,Texas,06805,Hidalgo County (Central)--McAllen City PUMA,POINT (-225855.5940374673 -1252696.423910811),Metro,"McAllen-Edinburg-Mission, TX Metro Area"
512,4806802,G48006802,4806802,48,Texas,06802,Hidalgo County (East)--Alamo & Donna Cities PUMA,POINT (-205835.2522975754 -1249193.058798117),Metro,"McAllen-Edinburg-Mission, TX Metro Area"
513,4806804,G48006804,4806804,48,Texas,06804,Hidalgo County (North Central)--Edinburg City PUMA,POINT (-217344.3829264369 -1237236.442460571),Metro,"McAllen-Edinburg-Mission, TX Metro Area"
514,4804200,G48004200,4804200,48,Texas,04200,Orange & Hardin Counties PUMA,POINT (168369.0104988649 -805494.2277385637),Metro,"Beaumont-Port Arthur, TX Metro Area"
515,4803802,G48003802,4803802,48,Texas,03802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA",POINT (-113870.1988151033 -664124.5378115636),Metro,"Waco, TX Metro Area"
516,4803801,G48003801,4803801,48,Texas,03801,Heart of Texas COG--McLennan County--Waco City (Central) PUMA,POINT (-109014.8618934855 -664501.7303551586),Metro,"Waco, TX Metro Area"
517,4805700,G48005700,4805700,48,Texas,05700,Alamo Area COG (Northeast)--Guadalupe County PUMA,POINT (-188750.6308972201 -881724.8034341838),T34,"San Antonio-New Braunfels, TX Metro Area"
518,4801000,G48001000,4801000,48,Texas,01000,Ark-Tex COG (West) PUMA,POINT (64932.91652810859 -456847.7498744116),,
519,4801501,G48001501,4801501,48,Texas,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,POINT (69198.3989894876 -571918.6138795337),Metro,"Tyler, TX Metro Area"
520,4801502,G48001502,4801502,48,Texas,01502,East Texas COG (Central)--Smith County (West)--Tyler City PUMA,POINT (62593.13715620642 -580684.5606871111),Metro,"Tyler, TX Metro Area"
