puma,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
4101318,88558,19896,48166,20496,18341,30385,39832,212,4,227,6669,10884,5916,13210,2215,846,1971,1248,2973,1368,4869,5456,15853,714,7146,3317,3460,7339,18297,23650,19376
4101319,53784,11111,29925,12748,10396,16257,27131,590,25,165,3000,5490,4096,4148,1425,1231,3650,831,6230,678,3359,4095,5809,1268,4295,2347,1052,4168,9716,13446,15343
4101320,92072,21641,50191,20240,18955,30610,42507,168,155,302,8557,11619,6923,12661,1621,1853,5164,1341,5831,2386,12463,3271,5938,1280,6302,2726,1511,8032,17764,23192,21443
4101321,30027,6786,16225,7016,7039,10549,12439,1872,20,48,1862,4755,864,2439,556,317,295,381,1341,1187,1230,5178,2817,668,2185,1675,337,3316,5651,7275,6999
4101322,75860,15384,46613,13863,10452,19012,46396,691,125,300,2861,21619,3486,6187,1587,3339,1722,730,2622,534,5785,3130,8950,1299,5132,2536,3225,6029,12450,18563,23434
4101323,28144,6441,15558,6145,6068,9837,12239,34,2,329,1292,1846,1071,3425,1231,934,781,501,1975,365,2209,3794,3139,426,2991,1092,707,2342,5016,6888,7457
4101324,73481,15436,43108,14937,12790,21207,39484,95,0,16,1651,5866,2678,8304,950,3028,3482,1355,4830,11116,3904,4298,12130,1653,5253,2039,833,5277,11985,18227,22556
4200101,55888,11421,30104,14363,12922,18896,24070,36,8,361,1723,7966,1813,3258,948,567,4375,440,1819,444,2067,4640,16065,933,3472,2426,2527,4107,14261,14395,11704
4200102,66520,17504,33456,15560,21084,24778,20658,384,44,276,2334,11234,1620,10754,1976,742,1114,583,1826,314,4013,6317,9304,1670,8018,2780,1217,5192,17910,15195,10719
4200200,44462,9331,23052,12079,11122,17230,16110,425,430,275,1366,10055,752,4701,1681,428,1756,181,1006,931,1017,3471,8653,288,3226,1698,2122,3063,13885,10955,7228
4200300,67249,14011,34913,18325,16953,25192,25104,342,1031,540,2045,14222,1651,7795,4907,731,1204,400,1817,771,1733,4637,12581,257,4466,2863,3256,4472,21668,16667,10431
4200400,36021,7686,19046,9289,8585,12855,14581,355,1426,444,1418,5560,968,3958,1699,355,1005,258,915,618,835,2798,8068,164,2509,925,1743,2581,10857,8890,6007
4200500,32656,7369,16378,8909,9496,12355,10805,105,700,245,2409,1287,803,4470,975,432,854,338,1043,352,1045,3630,4863,552,4427,1752,2374,2456,8788,8113,5930
4200600,50036,13594,24327,12115,15096,17937,17003,62,78,124,1722,4763,946,7809,2443,315,941,606,1442,163,2323,5480,6786,1425,9512,1780,1316,4247,11423,11240,9532
4200701,61367,12437,31943,16987,14932,22166,24269,46,3,146,1394,5478,3099,5198,2521,1071,4176,452,2442,1126,4252,5888,14802,505,4436,1790,2542,4646,15259,15562,13463
4200702,46776,11254,23982,11540,12845,15977,17954,216,303,184,2786,6968,1299,6665,2799,383,1357,334,2411,362,3039,3364,6801,551,4081,1815,1058,3493,12430,11393,8206
4200801,58020,12766,29931,15323,14577,22211,21232,19,150,144,2576,5354,2626,6034,6894,504,1172,473,2273,1063,3092,3482,12744,521,6148,1749,1002,4619,14594,14950,11091
4200802,75485,17183,39220,19082,18186,27619,29680,6,199,660,1823,9925,3101,10740,6835,2167,3581,397,1777,603,6488,4811,11972,900,4988,1751,2761,6304,19195,18725,14078
4200803,35858,7542,18490,9826,9614,12019,14225,138,72,1170,1848,5029,574,4225,1709,457,690,232,946,1807,877,4676,4492,306,3277,1080,2253,2642,10251,8630,6793
4200900,62584,13589,32322,16673,15575,22067,24942,246,1296,397,2979,10422,2473,7384,1848,473,1550,814,2433,499,3166,5593,10162,354,5386,2391,2718,4790,17875,15849,10481
4201000,43457,8707,22782,11968,9746,14820,18891,431,141,430,1361,4844,1145,3622,2917,305,1658,141,960,2545,709,3000,13346,448,2202,1312,1940,3094,12245,10945,8466
4201100,56841,12967,29240,14634,14456,21579,20806,642,53,258,2982,12258,1699,7237,1604,407,1233,345,1056,390,1245,5704,10476,359,5307,1383,2203,4339,17391,13015,9129
4201200,67450,15465,35491,16494,16312,19340,31798,209,196,234,3137,3942,772,6856,1487,1082,951,1139,3389,1034,2126,19880,8763,751,6597,1880,3025,3741,15504,15424,17316
4201300,48536,10413,25313,12810,12789,18665,17082,251,861,308,1984,8914,1162,5709,1866,371,924,288,1336,242,1552,4280,10914,89,3352,1760,2373,3413,15737,11542,7431
4201400,45371,9959,23066,12346,12224,15748,17399,127,162,178,1704,7825,1333,6388,1896,413,928,317,862,708,1880,3540,9493,453,4082,1382,1700,3277,12983,11142,8010
4201501,32024,6604,15970,9450,8507,11264,12253,88,95,246,2309,5117,1078,3697,1229,230,1193,292,890,606,1732,3081,5162,318,2425,1038,1198,2340,9342,7934,5804
4201502,48056,10173,24056,13827,12661,15834,19561,16,84,1672,2198,5234,1195,6021,2266,394,930,424,1921,221,1909,4711,10389,411,4029,2026,2005,3563,12340,12463,9517
4201600,86653,19538,44642,22473,20007,26418,40228,194,677,361,4535,12530,4674,10754,3401,1175,2107,611,4447,4029,3509,5901,13457,700,7534,3166,2891,5547,21668,21862,18038
4201701,253017,52332,137125,63560,38666,63635,150716,2,678,2144,4260,4432,3830,7508,2729,5143,35300,3261,23277,11338,9090,31916,62530,8076,18517,7133,11853,15046,46721,61546,77372
4201702,36487,8883,19171,8433,8837,11628,16022,0,32,279,2050,2067,1853,3776,2617,1770,1803,557,2923,1213,1518,2057,5201,595,4667,1466,43,2890,8342,8482,7890
4201801,95721,20969,50834,23918,19360,26121,50240,3,910,206,5803,5018,5269,11045,8932,2035,4867,1184,11754,8400,7255,4599,6361,895,7926,2549,710,6678,22351,23573,22150
4201802,76898,17882,38558,20458,18614,23101,35183,108,274,449,3595,6387,3650,10924,3234,1202,2526,689,5552,1939,4395,5958,13277,1113,7241,3544,841,4795,17251,18789,18181
4201803,59057,14360,29572,15125,15621,18410,25026,30,27,129,3264,5361,1790,9906,1690,1241,2698,916,6452,2544,3287,3790,6055,778,5787,2628,684,4027,13181,14268,13221
4201804,70584,16240,35429,18915,18563,22854,29167,7,54,776,3623,5484,2081,11830,1065,956,2800,996,4824,1978,4392,4052,15194,779,5748,2754,1191,5170,16721,17569,14884
4201805,43377,10163,21529,11685,11855,13536,17986,1,28,269,2380,3793,1672,8434,1758,464,611,239,3713,743,1238,4333,6643,611,4326,1368,753,3217,10800,10488,8709
4201806,50166,12046,25467,12653,13098,16608,20460,0,136,10,2119,1347,1557,4167,368,843,2486,735,5830,874,6168,3052,11910,799,4987,1745,1033,3443,10411,12004,12262
4201807,42296,10046,20870,11380,11808,12878,17610,4,137,390,2860,2854,1592,7455,1090,536,1415,660,2224,168,2127,3012,7583,557,4088,2182,1362,2939,9935,10184,9192
4201900,47450,10131,23907,13412,12469,17067,17914,451,2177,1325,2234,3745,2331,6066,1900,446,1798,352,1669,724,975,4941,7942,475,3702,2086,2111,3206,14115,11419,8579
4202001,30860,6488,15892,8480,7958,9807,13095,50,68,228,2030,5679,2420,3412,826,236,759,252,1457,269,2093,2506,3600,305,2615,1563,492,2353,8307,7845,5867
4202002,70294,16177,34909,19208,18644,23950,27700,108,344,626,2811,5887,3892,11269,6017,442,1506,542,2703,1416,3512,4506,11906,537,7330,2359,2581,4991,18223,17858,13045
4202003,37491,7836,19112,10543,9059,12666,15766,117,509,143,3463,6184,1451,4026,1440,256,860,286,1647,786,1223,2773,6520,717,3147,1519,424,2798,10631,9564,6662
4202100,52073,10666,26541,14866,15030,19314,17729,99,166,452,1773,3953,1570,6552,2213,838,1925,422,2219,402,2548,5330,13028,339,4028,2088,2128,3452,15271,13191,9493
4202200,71906,16074,37553,18279,18611,27032,26263,467,287,483,3311,8677,2476,9385,3875,981,1286,538,2537,849,2973,5325,15997,648,5771,2585,3455,4925,21441,17601,11865
4202301,46559,11408,23429,11722,13272,16464,16823,417,74,71,1697,4186,839,5051,6848,497,818,260,1616,1779,3344,4757,6213,300,3494,2293,2005,3866,12353,10580,8352
4202302,94854,20997,50772,23085,20971,29143,44740,151,36,135,3478,5004,3341,11337,10532,1264,7625,1148,8365,3973,7058,5476,11786,720,7149,3756,2520,6827,22441,23139,21450
4202401,127165,25311,70296,31558,23251,36793,67121,17,30,432,4113,5542,5836,10409,5568,1767,11588,977,6964,2116,7367,6159,17829,1130,8483,4748,26090,9154,29788,32759,30153
4202402,60757,15160,30747,14850,15658,16988,28111,190,11,840,1710,6554,1676,4660,4688,834,1286,455,1402,2193,2661,5674,11861,6154,5717,1601,590,4210,14205,14338,12844
4202500,49160,11320,24916,12924,12146,17711,19303,398,2,175,1832,8718,1608,6608,3512,797,798,318,1115,426,2528,4134,8877,403,3444,1565,1902,4274,12963,11650,8953
4202600,50381,10645,26266,13470,12241,18149,19991,846,553,414,1518,11254,1124,5393,5812,328,871,203,1058,436,1669,3775,7857,254,2976,1267,2773,4081,15318,12192,8145
4202701,69794,17396,35101,17297,18144,23575,28075,1155,0,574,2877,6926,3114,9891,3050,433,2845,483,4001,2886,5762,4784,11041,951,6093,1872,1056,6158,16785,16211,13244
4202702,58627,11919,31707,15001,11740,17419,29468,231,28,551,1625,9895,2204,4056,1424,734,705,955,1954,2508,2855,5375,15168,672,2874,1807,3006,5348,14040,14679,12641
4202703,52050,11865,26092,14093,11348,14752,25950,1332,189,90,2999,16293,1799,5929,2481,198,640,501,1638,1014,2022,4279,3789,416,3776,1906,759,5245,14114,12055,8771
4202801,61454,13465,33102,14887,12696,19808,28950,245,17,196,2213,8059,3811,4213,11887,1305,1167,282,3079,2680,4505,4734,6612,958,3497,1049,945,5322,15283,15122,12262
4202802,91654,22477,47388,21789,21620,28039,41995,227,220,401,2872,7531,4395,12095,2647,1354,3177,879,3848,1379,5900,6218,25637,1516,7936,2466,956,6432,19339,22267,21139
4202803,45595,9398,24171,12026,11181,15299,19115,0,0,404,1704,2740,1348,4517,1124,424,1142,761,1942,2104,4139,4410,9815,1009,3301,2097,2614,4056,10183,11381,10577
4202901,82807,19373,42672,20762,19330,26837,36640,49,33,248,2391,6633,2238,7312,6364,1821,4211,668,3070,2140,6460,9828,13855,1323,9131,2452,2580,6740,17629,20153,18912
4202902,46448,10943,23196,12309,12017,15667,18764,97,7,307,2417,8206,2270,7234,4602,295,638,307,1264,691,2710,3961,4694,532,3521,1878,817,3890,11880,11099,8636
4203001,49209,11268,24604,13337,11443,14984,22782,212,10,114,4085,7392,2601,8220,1031,262,1281,326,3206,463,2088,3276,8808,276,3360,1747,451,3259,11252,12180,11250
4203002,61412,14745,30301,16366,15847,17924,27641,234,130,380,3221,4010,3065,8105,930,791,1870,620,4090,424,4745,5937,10937,1250,5869,2481,2323,3915,11891,14378,16483
4203003,71410,17543,35837,18030,19083,21667,30660,39,20,214,2888,4164,4022,10514,3024,1397,2386,717,5116,737,3846,6107,15714,1963,5176,2633,733,5144,14472,16491,17760
4203004,88371,19378,45591,23402,21667,28338,38366,13,3,109,7188,11896,6569,9792,2552,2661,2924,1164,4164,1605,4996,4243,14428,2788,6942,3309,1025,7829,19351,20947,20866
4203101,59765,15493,30539,13733,15362,16435,27968,62,0,904,2652,4364,3259,8805,1960,891,4220,898,3946,1613,5479,4520,6417,941,4583,2633,1618,3963,12387,13336,14586
4203102,52544,10846,26835,14863,10437,15049,27058,45,31,197,3657,12702,3798,4501,1528,364,2068,604,2797,1447,3124,3629,6233,497,2577,2254,491,4287,12023,13066,12322
4203103,138242,31576,74336,32330,25870,34439,77933,3,107,1344,5175,6154,6760,15888,1563,4514,11071,2354,21288,3790,12118,7569,19834,1746,9254,4125,3585,9291,24294,30930,42151
4203104,80815,16102,44419,20294,14702,18754,47359,103,11,471,5353,2311,3990,8004,930,1723,5989,1740,15290,3467,7059,4875,10650,877,4713,2418,841,5533,15502,19099,24579
4203105,96089,19693,52487,23909,18816,23904,53369,15,23,167,3415,13446,7354,11649,3062,2995,4894,1115,10242,2538,7828,4434,12040,1125,6079,2914,754,6543,18590,22716,28547
4203106,89184,20203,46575,22406,20005,24558,44621,64,66,10,4023,4401,2092,10084,831,936,9237,1118,9387,1296,4316,7744,21890,1410,5452,3457,1370,6182,16898,20894,25007
4203201,58200,13900,30106,14194,13733,20279,24188,0,3,0,2392,5015,4053,8033,2609,1043,1212,566,1079,791,2271,3117,16875,352,4014,2118,2657,5693,12257,13719,12631
4203202,28289,6932,14427,6930,7642,11372,9275,1,0,74,693,1879,267,5929,871,109,781,284,1254,343,1023,1633,10331,81,2062,672,2,2942,5709,6367,6339
4203203,23551,5560,12720,5271,6057,8700,8794,0,0,13,1456,2824,904,2731,1499,15,436,145,366,3,1829,2615,5760,139,1509,1089,218,2831,5262,5370,4528
4203204,24586,5289,13335,5962,5714,8637,10235,0,0,0,191,644,333,2608,96,1293,215,176,139,37,464,3447,12611,33,1660,639,0,2841,4854,5849,5753
4203205,40946,10960,21741,8245,10580,15512,14854,45,0,290,1334,4184,2104,5501,2722,163,441,578,881,199,2153,4551,10543,163,3348,1745,1,4973,8506,8880,7627
4203206,31880,7819,16768,7293,9075,10419,12386,0,0,132,706,612,576,3209,132,234,386,671,1033,128,835,6173,10220,640,3337,1549,1307,2753,6018,7427,7863
4203207,35025,7225,19219,8581,7343,9567,18115,5,1,951,452,522,540,1835,623,299,152,395,199,583,648,10364,13827,266,2088,640,635,3365,6511,8217,9707
4203208,28917,7034,15872,6011,7166,8778,12973,0,0,136,226,66,244,2628,119,634,900,584,2034,299,568,4964,10426,1079,3013,787,210,2631,5346,6608,7298
4203209,289863,64403,163114,62346,46701,67760,175402,1,2,3656,4679,1198,2795,10842,7854,10767,27586,4619,44693,8269,18769,16533,43755,6475,27725,13377,36268,21308,52876,65187,86089
4203210,93202,19797,53148,20257,13639,22114,57449,4,0,35,895,2158,1312,3696,5423,320,1211,1902,2585,167,2533,31220,30569,149,7064,1946,13,6860,15493,20913,30139
4203211,44327,12243,22902,9182,14143,12964,17220,0,0,175,1730,2139,3680,6248,3211,407,737,206,1879,2103,3223,2028,5750,3177,6458,1174,2,4454,9275,9658,8697
4203301,73105,15608,38638,18859,16322,19418,37365,2,7,38,3241,1296,2093,5682,160,1561,6460,1110,5355,5306,4518,11674,12129,1351,5214,3473,2435,4627,13086,16498,23286
4203302,45293,11743,21856,11694,14153,15276,15864,0,0,35,2023,1033,965,9440,1054,464,684,561,1016,742,2918,5688,10123,557,4757,1733,1500,3894,9382,10531,9743
4203303,67211,13047,36344,17820,12766,18071,36374,0,10,710,5374,8509,2351,4686,13018,171,4199,566,1379,280,3542,3901,9478,1404,3688,2404,1541,5804,15832,17177,15351
4203304,55668,13800,28031,13837,15089,17103,23476,117,51,29,2508,2930,2105,5774,1259,973,3000,488,2886,2407,8263,4418,10759,1016,4022,1952,711,3985,10885,12630,14368
4203401,65679,13548,37106,15025,10563,12930,42186,35,15,275,2185,3020,3179,5278,468,1222,13381,2486,8897,3056,3026,4387,7337,780,3280,2816,556,3622,11149,14556,22804
4203402,101884,21978,54923,24983,19213,24383,58288,78,4,76,5086,7881,5422,10617,4059,3536,3572,915,15631,3387,5273,7073,15026,1399,6361,3468,3020,6539,19041,23092,31234
4203403,49680,11382,25472,12826,11269,13174,25237,209,76,102,2377,5537,2644,5953,1367,1529,1972,572,3244,814,2874,4954,8786,720,3367,1925,658,3562,10707,11619,12410
4203404,39165,9765,19472,9928,9736,12757,16672,5124,25,71,2421,3136,1994,3974,1020,232,477,326,2050,1641,1842,3597,4254,1314,2835,2057,775,4543,8170,8443,8244
4203501,75942,18911,38522,18509,19276,24081,32585,173,2,41,3351,8260,2483,10618,1227,1121,2045,651,3186,1781,2629,6818,17839,1259,7603,2469,2386,5826,17305,18079,15821
4203502,40409,9811,19654,10944,10302,12479,17628,1277,156,106,2859,5828,3963,4713,2901,408,1257,229,1449,269,1003,2707,5856,445,2945,1715,323,3062,10232,9533,7771
4203503,67843,18996,31814,17033,15110,21430,31303,831,175,98,7244,16365,4448,8772,5239,504,1068,383,3817,723,2065,2572,5685,838,4432,2032,552,6542,17099,14595,10611
4203504,60982,14682,30603,15697,15401,19714,25867,527,43,248,3604,8256,3248,5704,3412,1119,1805,670,2537,2409,4090,4712,10087,1528,4577,1639,767,4618,14746,14428,12508
4203601,107402,24343,56186,26873,24528,34107,48767,61,130,352,5430,17646,3914,11027,3602,1187,2713,1112,4583,3583,7240,6290,20865,999,8442,4604,3622,8714,27771,26348,20226
4203602,36247,8750,18862,8635,9032,11287,15928,321,94,277,3859,6410,1938,3373,5280,138,364,244,1105,1033,2328,3152,1954,597,2207,1089,484,3090,9978,8299,6130
4203603,39061,9682,18927,10452,10815,13397,14849,169,17,730,2458,8058,1049,6459,1315,117,597,227,1200,143,2199,2530,5008,424,3741,2017,603,3117,10885,9145,6232
4203701,40096,9049,20093,10954,10753,14034,15309,1584,293,162,2279,8676,665,4285,1216,316,672,205,1065,254,654,4071,5799,712,4576,1585,1027,3730,11172,9319,6826
4203702,48334,11769,24998,11567,12241,16644,19449,853,78,138,1805,7724,1203,5472,6139,344,1023,270,1550,467,3060,3120,8066,422,3662,1549,1389,4164,13277,11194,7930
4203800,43142,8868,22245,12029,11257,15767,16118,412,847,327,2869,6718,1534,4993,3686,258,987,222,1056,263,989,3234,6143,262,4404,1367,2571,3292,14705,10100,6177
4203900,38409,8423,19803,10183,10095,14924,13390,55,963,369,1459,3630,1068,5342,1699,445,478,334,1224,227,2017,2777,7964,667,4390,1209,2092,3229,11079,9502,6176
4204001,69461,15790,36304,17367,15738,20173,33550,131,2804,406,6645,6693,3048,7943,2489,766,1430,1787,3713,2752,2696,3950,10551,2001,5863,2042,1751,4997,17979,16798,13897
4204002,30772,6296,16544,7932,6415,9660,14697,18,4207,474,2618,2542,1144,2770,1126,145,493,264,885,249,723,3462,4875,115,1841,1256,1565,2354,8966,7540,5616
4400101,55517,12552,29247,13718,13279,18153,24085,91,87,149,3239,4497,1992,6444,1707,810,4915,688,1874,2520,3173,4448,9141,423,5405,1891,2023,4484,11109,12885,14487
4400102,61761,13225,32811,15725,14002,21849,25910,15,10,371,3337,8054,2269,4694,1967,459,3489,553,2154,2763,5480,5189,9083,3074,4641,2562,1597,6235,12811,14900,14590
4400103,115323,24397,61957,28969,22150,35408,57765,10,0,490,2399,3911,3115,7289,1372,2093,6301,1766,7602,3082,7723,15890,29509,1534,10061,4538,6638,9789,19857,27441,33839
4400104,60673,13352,31629,15692,13749,21321,25603,36,24,0,2323,5946,3310,7137,1002,693,5797,597,3823,860,4298,2238,10561,1060,4777,2436,3755,5381,12241,14617,15082
4400201,77669,18740,39417,19512,19623,25869,32177,33,2,106,3339,5657,3838,11761,2998,1577,3191,1363,4609,2100,3786,6317,12839,880,8854,2822,1597,5915,15581,18832,18601
4400300,47184,11530,22659,12995,12617,16157,18410,170,4,130,2369,3980,1101,4993,668,607,1405,659,3992,393,1594,5890,6184,1750,7648,2578,1069,3546,9519,10658,11931
4400400,50290,11720,24462,14108,12344,15944,22002,275,53,132,2118,9312,1276,5987,869,586,960,615,1758,1192,1526,6307,7237,1387,5740,1704,1256,3638,10693,12350,11889
4500101,59627,14739,30749,14139,14947,21668,23012,155,33,2127,2616,11585,1025,7873,233,519,1041,375,1315,161,2220,10748,5843,867,6568,1673,2650,5168,14048,14143,11529
4500102,26206,6705,13740,5761,7020,9617,9569,71,55,209,2524,3495,987,3549,730,218,917,412,1046,81,1456,2538,3243,640,2838,753,444,2552,5925,6412,4612
4500103,80051,17821,43857,18373,17003,27537,35511,22,39,41,4275,12591,6043,9115,3213,1565,1542,714,3226,3251,7985,5142,11850,1050,5714,2224,449,7420,18279,20485,16046
4500104,148993,38259,80027,30707,36964,53692,58337,33,19,585,5619,6303,6451,14787,3239,5538,8271,2076,11915,2037,25208,8562,23492,2654,14280,2984,4940,13508,31111,36111,30004
4500105,48974,11099,26870,11005,10289,18832,19853,75,63,305,1694,17475,1947,5327,2244,206,721,504,1447,94,2296,3627,3880,491,4033,768,1777,5221,12538,12159,7957
4500200,68078,16530,35975,15573,18404,26056,23618,100,73,364,2707,13633,2502,9141,1952,459,983,547,2210,209,3478,6436,11528,556,7463,1627,2110,6732,16516,17100,11200
4500301,75936,19630,39560,16746,20114,28669,27153,15,33,410,3795,9100,3830,10658,2622,937,2556,918,3217,1828,6936,7591,8170,635,7785,2121,2779,7591,17115,18179,13421
4500302,59060,13510,32809,12741,11871,19100,28089,154,137,141,3487,19367,3956,6198,4960,156,515,693,2194,463,4058,4115,1940,447,4296,1254,529,6121,15189,14827,9413
4500400,52082,11878,28067,12137,12954,21505,17623,802,12,421,2094,15948,1888,5625,3253,273,750,337,731,64,1872,5538,4300,444,3727,1140,2863,5996,14021,12961,7226
4500501,39321,8886,22218,8217,8801,14271,16249,560,25,1455,1896,6858,1960,3916,2266,429,2871,744,3244,16,1863,2448,1537,921,3590,1040,1682,3998,8962,9747,7728
4500502,58175,13709,32191,12275,15830,19990,22355,169,12,102,2329,5072,3304,6759,1260,1376,1808,549,2242,2282,4648,7641,7829,1189,6131,1469,2004,5421,12453,14529,12063
4500601,45395,12045,23688,9662,12182,17251,15962,1247,58,1556,3111,7366,2302,7623,897,555,967,556,1673,183,1988,1725,3838,373,5123,1280,2974,4613,10917,10840,6980
4500602,87548,21733,47732,18083,22376,33114,32058,44,81,1530,3672,5135,5533,11250,7505,1788,2766,1470,3020,1249,6777,9762,14207,420,7567,2403,1369,8050,19590,21416,16759
4500603,66738,14466,37206,15066,14787,24877,27074,80,100,1260,7727,3558,2209,8153,840,1179,9982,679,1702,52,2739,8049,3966,1045,6153,2022,5243,6483,15142,16919,13728
4500604,159529,36628,86763,36138,37646,57983,63900,701,46,599,3601,4189,4122,12263,1072,2564,11253,2658,10060,2358,16831,9981,28812,2028,16397,5336,24658,14015,33144,41029,34713
4500605,31631,6046,17251,8334,6639,11249,13743,634,346,175,2386,7753,1752,3741,1054,570,431,238,1025,109,1754,2638,2510,313,1836,632,1734,3470,8427,8409,5279
4500700,46236,10086,25407,10743,10038,18838,17360,342,98,272,1793,10955,1159,4682,2073,582,1912,272,3123,749,2285,4180,5044,141,2991,868,2715,5147,11940,11671,7392
4500800,56099,12408,29805,13886,15724,23108,17267,921,0,272,3363,9920,954,6811,1148,310,1081,317,1386,406,4286,5667,8103,337,4754,1841,4222,6691,14860,14063,8077
4500900,85214,19349,45954,19911,23457,32907,28850,350,6,972,2939,9985,3600,10869,2941,833,2781,883,2809,1292,5514,6237,17335,908,9025,1988,3947,9180,20977,21780,13928
4501000,36787,7903,19052,9832,10464,15480,10843,737,40,313,1449,4665,657,4718,1356,163,927,588,973,63,1632,3207,6412,1076,4853,869,2089,4191,9496,9332,5865
4501101,38177,7412,20959,9806,9304,15515,13358,167,20,355,3018,2213,941,4854,902,1041,1205,536,843,113,1962,8903,5589,763,2529,809,1414,3733,9300,9779,7953
4501102,89745,25647,44046,20052,31965,37576,20204,10,21,162,4403,830,1845,16568,780,1069,1985,3929,3902,489,5615,582,6952,4276,29556,2293,4478,9190,20490,21197,13221
4501201,36764,10041,19100,7623,10864,14231,11669,129,46,166,2703,3238,1772,6185,1296,266,894,663,1615,180,1674,4382,2951,354,4865,1305,2080,3700,8477,8834,5712
4501202,128951,32261,70149,26541,29602,43613,55736,173,80,610,6211,3382,2960,13642,2456,2630,3137,2643,10360,1345,7719,14323,24331,3379,20368,3496,5706,11399,25487,30668,29136
4501203,51955,13742,27727,10486,14285,17916,19754,107,77,1945,3046,2426,1017,7441,2108,1393,1659,933,3869,149,2362,2982,6427,1314,8352,1651,2697,4587,11051,12231,10344
4501204,120959,27397,68111,25451,27043,39384,54532,3,13,489,8147,18207,4529,13258,6912,2478,2511,2439,8944,860,16018,7368,10306,1081,10091,3053,4252,12449,28265,31008,21840
4501300,58021,11781,30514,15726,15326,23818,18877,1760,48,488,2078,10345,1491,7537,1733,309,1200,370,1032,146,2916,7263,8405,400,5396,1215,3889,6720,15498,14957,9065
4501400,71356,17093,36056,18207,20198,27556,23602,387,0,519,5111,1015,1009,10576,773,447,1696,2116,4234,1095,5145,5376,9463,2626,12797,4069,2902,7130,15676,17303,14154
4501500,64676,13778,34279,16619,15062,21034,28580,712,145,534,4339,8633,1144,7239,2047,586,2016,406,4510,85,8343,5926,6967,1021,5554,1607,2862,6424,15697,16669,12108
4501600,36115,8039,19187,8889,9298,13808,13009,113,19,363,1232,8270,1000,3737,655,234,674,323,877,146,2221,3820,6279,337,2927,740,2148,3806,8988,9277,6005
4600100,81365,18975,41018,21372,22041,30974,28350,357,460,443,5946,3672,3068,11416,1682,986,3458,1052,3064,805,2741,7111,14968,1845,11261,2705,4325,6148,20532,21922,13788
4600200,36688,7505,18722,10461,9344,14080,13264,1046,55,254,1641,372,1484,4360,496,562,1124,629,1393,49,374,5805,5321,1253,2768,757,6945,2891,9414,10433,6445
